member_id,name,gender,email,phone,fav_drink,birthdate,member_since,level,recent_visit,recency,frequency,monetary
173,Tucker,M,Tucker.ix@lilymail.com,0693544264,Bubble Tea,1991-12-22,2022-03-13,gold,2024-12-15 09:54:00,15.0,79.0,11755.0
174,Pun,M,Pun.st@rosemail.com,0873003070,Bubble Tea,2005-02-19,2022-03-14,platinum,2024-12-06 15:38:00,24.0,102.0,18360.0
175,Katty,F,Katty.cw@irismail.com,0616476275,Bubble Tea,1992-11-13,2022-03-14,gold,2024-11-28 16:26:00,32.0,76.0,11415.0
176,Pat,F,Pat.js@daffodilmail.com,0874792102,Bubble Tea,1991-05-28,2022-03-14,gold,2024-12-06 11:27:00,24.0,74.0,10630.0
177,Fah,F,Fah.uv@irismail.com,0868170028,Green Tea,1995-02-07,2022-03-14,gold,2024-07-26 14:59:00,157.0,69.0,11405.0
178,Kao,F,Kao.pu@daisymail.com,0878685511,Green Tea,1992-10-06,2022-03-14,gold,2024-10-25 12:27:00,66.0,69.0,11800.0
179,Lily,F,Lily.no@rosemail.com,0948277733,Thai Tea,2004-09-27,2022-03-15,gold,2024-12-07 09:28:00,23.0,90.0,16235.0
180,BigTop,M,BigTop.pz@lilymail.com,0900262474,Latte,1975-03-23,2022-03-15,gold,2024-11-06 15:10:00,54.0,82.0,13545.0
181,Kody,M,Kody.zm@lilymail.com,0906730716,Bubble Tea,1971-08-02,2022-03-15,gold,2024-10-17 18:11:00,74.0,71.0,10790.0
182,Boone,M,Boone.de@sunflowermail.com,0827537846,Bubble Tea,1971-09-26,2022-03-15,gold,2024-12-09 15:36:00,21.0,83.0,13015.0
183,Jinnie,F,Jinnie.cz@daffodilmail.com,0968028899,Thai Tea,2002-09-03,2022-03-15,gold,2024-12-12 07:13:00,18.0,99.0,14500.0
184,Roscoe,M,Roscoe.st@dahlia.com,0635571457,Bubble Tea,1999-02-21,2022-03-15,gold,2024-11-06 10:23:00,54.0,89.0,16070.0
185,Dan,M,Dan.ot@carnationmail.com,0696608152,Bubble Tea,2001-11-16,2022-03-15,gold,2024-12-25 19:54:00,5.0,63.0,10940.0
186,Jeep,M,Jeep.rj@daffodilmail.com,0881379452,Yuzu Tea,1977-06-03,2022-03-16,gold,2024-12-24 17:00:00,6.0,99.0,15425.0
187,Drago,M,Drago.gw@lilymail.com,0959085871,Bubble Tea,1999-07-01,2022-03-16,gold,2024-12-11 15:38:00,19.0,91.0,16570.0
188,Ben,M,Ben.fp@lotusmail.com,0880496881,Yuzu Tea,1974-03-04,2022-03-17,silver,2023-12-23 12:34:00,373.0,43.0,8430.0
189,Sherb,M,Sherb.dr@lilymail.com,0963003226,Jasmine Tea,2005-01-20,2022-03-17,silver,2023-12-19 09:34:00,377.0,41.0,7615.0
190,Jan,F,Jan.dp@daisymail.com,0897705196,Yuzu Tea,1987-11-04,2022-03-17,gold,2024-12-04 10:49:00,26.0,82.0,13290.0
191,Shari,F,Shari.df@lotusmail.com,0907387689,Yuzu Tea,1998-05-01,2022-03-17,gold,2024-04-05 16:01:00,269.0,60.0,11255.0
192,Namwan,F,Namwan.nk@rosemail.com,0995378802,Bubble Tea,1982-05-06,2022-03-18,gold,2024-11-27 10:00:00,33.0,66.0,10755.0
193,Vladimir,M,Vladimir.om@rosemail.com,0965332662,Bubble Tea,2001-01-18,2022-03-18,gold,2024-12-03 20:25:00,27.0,79.0,11310.0
194,Wolfgang,M,Wolfgang.ol@sunflowermail.com,0863457078,Yuzu Tea,1973-12-08,2022-03-19,gold,2024-12-26 14:47:00,4.0,95.0,14385.0
195,Gloria,F,Gloria.ic@carnationmail.com,0917345671,Bubble Tea,2007-09-18,2022-03-20,gold,2024-11-26 15:07:00,34.0,74.0,11395.0
196,Dao,F,Dao.ak@lilymail.com,0945228172,Bubble Tea,1968-12-03,2022-03-21,gold,2024-12-09 12:33:00,21.0,83.0,13015.0
197,Phil,M,Phil.zx@irismail.com,0826457558,Bubble Tea,1994-05-11,2022-03-21,gold,2024-05-05 08:36:00,239.0,60.0,9780.0
198,Peanut,F,Peanut.ni@daisymail.com,0897390654,Thai Tea,1986-06-05,2022-03-21,gold,2024-12-16 15:30:00,14.0,83.0,12845.0
199,Sal,F,Sal.rt@carnationmail.com,0854851155,Yuzu Tea,1988-01-19,2022-03-21,gold,2024-12-03 11:19:00,27.0,92.0,13800.0
200,Gwen,F,Gwen.fq@lotusmail.com,0642817634,Bubble Tea,1990-02-23,2022-03-21,gold,2024-12-16 15:45:00,14.0,90.0,14960.0
201,May,F,May.xm@dahlia.com,0919469637,Bubble Tea,1991-04-12,2022-03-21,gold,2024-12-03 15:25:00,27.0,92.0,14370.0
202,Zom,F,Zom.qj@carnationmail.com,0667363244,Bubble Tea,1970-06-07,2022-03-22,gold,2024-12-11 20:28:00,19.0,78.0,11520.0
203,Cheri,F,Cheri.ef@lotusmail.com,0869815481,Latte,1970-06-23,2022-03-24,silver,2023-12-28 10:58:00,368.0,43.0,6865.0
204,Kidd,M,Kidd.xg@rosemail.com,0907169257,Latte,1972-11-04,2022-03-25,gold,2024-11-16 09:54:00,44.0,99.0,15020.0
205,Gaston,M,Gaston.ru@daisymail.com,0851334510,Green Tea,1969-04-18,2022-03-27,gold,2024-11-18 12:45:00,42.0,71.0,11045.0
206,Boom,F,Boom.no@sunflowermail.com,0876591477,Bubble Tea,1978-08-20,2022-03-28,gold,2024-11-30 08:47:00,30.0,94.0,15795.0
207,Zell,M,Zell.jk@daisymail.com,0697274538,Yuzu Tea,1974-04-13,2022-03-28,gold,2024-11-29 19:21:00,31.0,76.0,11640.0
208,Bee,F,Bee.ig@lotusmail.com,0868962672,Green Tea,1986-10-15,2022-03-28,gold,2024-04-04 18:45:00,270.0,55.0,9005.0
209,Ice,F,Ice.fs@carnationmail.com,0993501985,Yuzu Tea,1993-11-11,2022-03-29,gold,2024-12-12 15:18:00,18.0,95.0,17590.0
210,Dear,M,Dear.ko@sunflowermail.com,0944982866,Thai Tea,1974-09-16,2022-03-29,gold,2024-10-29 12:47:00,62.0,88.0,15810.0
211,Dear,M,Dear.ko@sunflowermail.com,0921421286,Bubble Tea,1979-02-24,2022-03-30,gold,2024-12-08 08:44:00,22.0,86.0,14400.0
212,Octavian,M,Octavian.bs@sunflowermail.com,0983527100,Bubble Tea,1994-04-17,2022-03-30,gold,2024-04-05 09:55:00,269.0,60.0,8190.0
213,Torrung,F,Torrung.id@daffodilmail.com,0970692811,Bubble Tea,2003-09-25,2022-03-31,gold,2024-04-03 13:30:00,271.0,65.0,11725.0
214,Lucha,M,Lucha.fb@dahlia.com,0918872331,Yuzu Tea,1972-08-06,2022-03-31,gold,2024-12-02 19:17:00,28.0,97.0,16725.0
215,Whitney,F,Whitney.cc@lilymail.com,0671724263,Thai Tea,1982-07-13,2022-04-02,gold,2024-12-13 08:31:00,17.0,72.0,11520.0
216,Astrid,F,Astrid.sp@lilymail.com,0668779829,Mocha,1985-08-19,2022-04-02,gold,2024-12-16 14:12:00,14.0,63.0,12140.0
217,Krit,M,Krit.vt@irismail.com,0697188008,Bubble Tea,2006-12-19,2022-04-02,gold,2024-09-29 19:23:00,92.0,77.0,13425.0
218,Joom,F,Joom.ps@daffodilmail.com,0834256160,Yuzu Tea,1976-06-16,2022-04-04,gold,2024-12-19 11:48:00,11.0,52.0,9425.0
219,Biff,M,Biff.op@dahlia.com,0936458069,Thai Tea,1976-02-12,2022-04-04,gold,2024-12-03 11:10:00,27.0,77.0,10550.0
220,Koi,F,Koi.xv@lilymail.com,0912055757,Green Tea,1977-02-17,2022-04-05,gold,2024-12-03 11:51:00,27.0,71.0,11475.0
221,Gin,F,Gin.xj@lotusmail.com,0990963092,Green Tea,1993-09-22,2022-04-05,gold,2024-12-23 13:54:00,7.0,66.0,11300.0
222,Sun,M,Sun.qt@daffodilmail.com,0864712291,Bubble Tea,2004-11-16,2022-04-05,gold,2024-12-03 09:52:00,27.0,68.0,9880.0
223,Marina,F,Marina.os@lilymail.com,0989094876,Bubble Tea,1993-01-20,2022-04-06,gold,2024-11-26 17:49:00,34.0,64.0,10700.0
224,Samson,M,Samson.ke@lotusmail.com,0908524131,Bubble Tea,1989-07-15,2022-04-06,gold,2024-11-15 11:17:00,45.0,66.0,11820.0
225,Katt,F,Katt.oc@rosemail.com,0912667388,Mocha,1992-08-04,2022-04-07,silver,2023-12-27 14:02:00,369.0,34.0,5930.0
226,Ton,M,Ton.kz@daffodilmail.com,0699046019,Green Tea,1979-07-25,2022-04-07,gold,2024-10-28 09:24:00,63.0,66.0,10830.0
227,Rocket,F,Rocket.gc@daisymail.com,0805875734,Yuzu Tea,1974-07-15,2022-04-07,gold,2024-12-04 18:11:00,26.0,60.0,8705.0
228,Stinky,M,Stinky.fv@lilymail.com,0867266267,Bubble Tea,1987-07-15,2022-04-07,gold,2024-12-21 12:13:00,9.0,72.0,13370.0
229,Axel,M,Axel.cs@carnationmail.com,0827355730,Thai Tea,2007-05-27,2022-04-08,gold,2024-12-16 07:35:00,14.0,71.0,12515.0
230,Ike,M,Ike.pb@carnationmail.com,0634367922,Yuzu Tea,1996-08-16,2022-04-09,gold,2024-12-24 09:27:00,6.0,69.0,9690.0
231,Henry,M,Henry.ya@tulipmail.com,0972075367,Yuzu Tea,1989-07-16,2022-04-09,gold,2024-12-13 13:43:00,17.0,57.0,8110.0
232,Cake,F,Cake.vq@rosemail.com,0638526810,Bubble Tea,1990-06-19,2022-04-11,gold,2024-12-23 14:34:00,7.0,54.0,7955.0
233,Coco,F,Coco.ea@sunflowermail.com,0938551366,Yuzu Tea,2003-09-22,2022-04-11,gold,2024-12-16 16:35:00,14.0,64.0,9260.0
234,Pompom,F,Pompom.nr@tulipmail.com,0961414986,Yuzu Tea,1970-02-18,2022-04-11,gold,2024-12-04 11:52:00,26.0,75.0,11175.0
235,Arm,M,Arm.gd@lilymail.com,0922346733,Bubble Tea,1973-12-12,2022-04-11,gold,2024-12-02 15:11:00,28.0,61.0,8050.0
236,BamBam,F,BamBam.ad@daisymail.com,0845186171,Iced Latte,1977-03-23,2022-04-12,gold,2024-10-25 10:24:00,66.0,66.0,10100.0
237,Zen,F,Zen.um@lotusmail.com,0875959074,Green Tea,1972-01-24,2022-04-12,gold,2024-12-13 09:03:00,17.0,52.0,7440.0
238,Amp,F,Amp.lr@tulipmail.com,0825556305,Iced Latte,1992-06-10,2022-04-13,gold,2024-11-18 21:18:00,42.0,76.0,13225.0
239,Dora,F,Dora.cl@lilymail.com,0867311397,Thai Tea,1966-04-14,2022-04-14,gold,2024-10-28 07:57:00,63.0,58.0,10435.0
240,Hopper,M,Hopper.yc@carnationmail.com,0972046621,Bubble Tea,1978-11-27,2022-04-14,gold,2024-08-31 17:12:00,121.0,56.0,8035.0
241,Ozzie,M,Ozzie.jl@lilymail.com,0815711993,Thai Tea,1999-02-25,2022-04-14,silver,2024-04-05 18:41:00,269.0,35.0,5465.0
242,Su,F,Su.na@daffodilmail.com,0932672910,Yuzu Tea,2001-04-26,2022-04-15,gold,2024-11-25 12:57:00,35.0,58.0,11480.0
243,Kan,F,Kan.ge@lotusmail.com,0849166812,Bubble Tea,1975-04-28,2022-04-15,gold,2024-11-22 10:24:00,38.0,61.0,11145.0
244,Pannee,F,Pannee.gp@irismail.com,0819915794,Bubble Tea,1980-05-22,2022-04-16,gold,2024-07-26 10:02:00,157.0,51.0,8250.0
245,Julia,F,Julia.bn@carnationmail.com,0672680166,Green Tea,1971-09-19,2022-04-16,gold,2024-11-29 07:05:00,31.0,63.0,9605.0
246,Broccolo,M,Broccolo.fd@irismail.com,0679280855,Bubble Tea,1993-03-22,2022-04-16,gold,2024-12-21 19:19:00,9.0,65.0,10205.0
247,Baifern,F,Baifern.qf@irismail.com,0824389929,Bubble Tea,1976-12-05,2022-04-16,gold,2024-08-25 09:06:00,127.0,52.0,8240.0
248,Lily,F,Lily.no@rosemail.com,0877320573,Jasmine Tea,1979-07-13,2022-04-17,gold,2024-10-24 15:45:00,67.0,56.0,8030.0
249,Mott,M,Mott.ny@sunflowermail.com,0608595152,Thai Tea,1976-07-02,2022-04-17,gold,2024-12-22 18:00:00,8.0,65.0,10245.0
250,Pom,F,Pom.ow@lilymail.com,0695666718,Green Tea,1994-07-01,2022-04-17,gold,2024-11-24 07:09:00,36.0,59.0,9900.0
251,Kanyawee,F,Kanyawee.ng@carnationmail.com,0852512556,Yuzu Tea,1993-05-19,2022-04-18,gold,2024-11-27 07:18:00,33.0,66.0,11685.0
252,Daisy,F,Daisy.hu@dahlia.com,0880274503,Bubble Tea,1971-06-09,2022-04-18,gold,2024-11-25 17:57:00,35.0,67.0,13145.0
253,Anabelle,F,Anabelle.qj@daffodilmail.com,0693329939,Bubble Tea,1990-02-15,2022-04-18,gold,2024-12-23 18:45:00,7.0,64.0,13540.0
254,Alfonso,M,Alfonso.fj@dahlia.com,0850837639,Thai Tea,2008-05-17,2022-04-19,gold,2024-12-31 10:28:00,-1.0,63.0,10260.0
255,Minta,F,Minta.qc@irismail.com,0690774066,Thai Tea,1995-02-11,2022-04-19,gold,2024-10-26 15:45:00,65.0,62.0,10675.0
256,Lionel,M,Lionel.md@daisymail.com,0937651427,Thai Tea,1992-01-20,2022-04-20,silver,2024-10-21 09:01:00,70.0,48.0,9375.0
257,New,M,New.ow@lotusmail.com,0695988104,Iced Americano,1974-08-28,2022-04-21,silver,2023-12-19 15:49:00,377.0,36.0,5340.0
258,Anda,F,Anda.ss@dahlia.com,0929618937,Thai Tea,2006-07-04,2022-04-21,gold,2024-11-22 11:27:00,38.0,77.0,11855.0
259,Norma,F,Norma.ki@irismail.com,0822024967,Latte,1990-09-01,2022-04-22,gold,2024-12-04 07:47:00,26.0,68.0,10275.0
260,Pop,F,Pop.uo@daisymail.com,0640332662,Green Tea,2005-07-11,2022-04-22,gold,2024-10-15 07:30:00,76.0,71.0,12085.0
261,Fon,F,Fon.fg@daffodilmail.com,0652526366,Thai Tea,2007-07-15,2022-04-22,gold,2024-12-09 12:15:00,21.0,63.0,9705.0
262,Cyrano,M,Cyrano.od@lotusmail.com,0864420378,Bubble Tea,1992-02-27,2022-04-23,gold,2024-12-02 10:06:00,28.0,60.0,10675.0
263,Mathilda,F,Mathilda.vw@carnationmail.com,0629282771,Yuzu Tea,1996-11-24,2022-04-23,gold,2024-11-24 10:59:00,36.0,66.0,10895.0
264,Keng,M,Keng.ur@sunflowermail.com,0616191085,Bubble Tea,1972-12-03,2022-04-23,gold,2024-12-24 10:59:00,6.0,64.0,10545.0
265,Keng,M,Keng.ur@sunflowermail.com,0830903262,Mocha,1973-03-24,2022-04-23,gold,2024-12-26 17:57:00,4.0,57.0,9295.0
266,Roald,M,Roald.xl@lilymail.com,0967046258,Green Tea,1993-05-25,2022-04-23,gold,2024-12-07 18:25:00,23.0,67.0,10455.0
267,Al,M,Al.ks@lotusmail.com,0810459177,Thai Tea,1991-05-24,2022-04-24,gold,2024-12-14 12:35:00,16.0,62.0,8950.0
268,Ozzie,M,Ozzie.jl@lilymail.com,0976448610,Bubble Tea,2000-01-14,2022-04-24,gold,2024-11-21 09:48:00,39.0,69.0,11575.0
269,Ketchup,F,Ketchup.vy@dahlia.com,0882772274,Yuzu Tea,1990-03-18,2022-04-24,gold,2024-11-01 09:52:00,59.0,64.0,8935.0
270,Chadder,M,Chadder.me@rosemail.com,0626520662,Espresso,2003-03-24,2022-04-24,gold,2024-09-30 15:37:00,91.0,56.0,11240.0
271,Hopkins,M,Hopkins.on@lotusmail.com,0824295238,Thai Tea,2004-06-15,2022-04-26,silver,2024-06-04 12:22:00,209.0,38.0,5980.0
272,Samson,M,Samson.ke@lotusmail.com,0859335965,Bubble Tea,1970-02-27,2022-04-26,gold,2024-08-26 07:51:00,126.0,60.0,11750.0
273,Timbra,F,Timbra.mz@lilymail.com,0831047342,Green Tea,1991-02-11,2022-04-26,silver,2024-04-02 12:43:00,272.0,33.0,3795.0
274,Charlise,F,Charlise.ao@lilymail.com,0934188368,Bubble Tea,1970-11-03,2022-04-26,gold,2024-11-29 11:25:00,31.0,66.0,11155.0
275,Frank,M,Frank.bw@carnationmail.com,0662262061,Iced Latte,1967-11-11,2022-04-26,gold,2024-09-30 09:49:00,91.0,62.0,9225.0
276,Nut,M,Nut.cq@daffodilmail.com,0946417381,Iced Latte,1974-03-07,2022-04-26,gold,2024-12-16 16:37:00,14.0,58.0,10175.0
277,Bunnie,F,Bunnie.wm@rosemail.com,0971737982,Bubble Tea,1990-09-19,2022-04-27,gold,2024-12-03 18:00:00,27.0,61.0,12230.0
278,New,M,New.ow@lotusmail.com,0949649242,Bubble Tea,1991-10-26,2022-04-27,gold,2024-12-11 08:23:00,19.0,70.0,12450.0
279,Pam,F,Pam.dp@dahlia.com,0856492579,Mocha,1992-08-28,2022-04-27,silver,2024-09-07 13:06:00,114.0,41.0,7930.0
280,Rolf,M,Rolf.tz@tulipmail.com,0901155106,Thai Tea,2002-08-27,2022-04-27,gold,2024-11-16 07:56:00,44.0,70.0,10410.0
281,Bam,M,Bam.xu@carnationmail.com,0803269308,Bubble Tea,1989-09-17,2022-04-28,gold,2024-11-14 17:05:00,46.0,58.0,8810.0
282,Peanut,F,Peanut.ni@daisymail.com,0982693645,Bubble Tea,2002-07-26,2022-04-28,gold,2024-11-27 12:49:00,33.0,59.0,10440.0
283,Ping,M,Ping.nm@tulipmail.com,0677184378,Bubble Tea,1993-09-19,2022-04-28,silver,2023-12-22 09:58:00,374.0,40.0,6680.0
284,Cobb,M,Cobb.xi@lotusmail.com,0886477832,Yuzu Tea,2008-08-15,2022-04-28,gold,2024-12-09 12:18:00,21.0,66.0,10705.0
285,Lolly,F,Lolly.iy@tulipmail.com,0972576863,Bubble Tea,1992-08-19,2022-04-28,gold,2024-12-29 09:35:00,1.0,68.0,10450.0
286,Mott,M,Mott.ny@sunflowermail.com,0811471930,Bubble Tea,1986-03-12,2022-04-29,gold,2024-12-23 18:35:00,7.0,68.0,10785.0
287,Orn,F,Orn.oi@lilymail.com,0806137156,Bubble Tea,2002-11-20,2022-05-01,gold,2024-12-03 17:05:00,27.0,60.0,12910.0
288,Game,M,Game.cl@sunflowermail.com,0691161316,Bubble Tea,2006-06-02,2022-05-01,gold,2024-12-20 19:27:00,10.0,51.0,11095.0
289,Dom,M,Dom.jo@lotusmail.com,0981287319,Thai Tea,2001-06-25,2022-05-02,gold,2024-11-08 09:13:00,52.0,74.0,10990.0
290,Barold,M,Barold.lf@daffodilmail.com,0691409437,Yuzu Tea,1969-07-03,2022-05-03,silver,2023-12-27 18:22:00,369.0,40.0,7255.0
291,Bill,M,Bill.dk@irismail.com,0669799828,Yuzu Tea,1988-05-17,2022-05-03,gold,2024-12-11 10:41:00,19.0,56.0,9095.0
292,Hamphrey,M,Hamphrey.fm@lilymail.com,0977217490,Green Tea,1993-11-10,2022-05-04,silver,2024-12-04 15:01:00,26.0,43.0,6195.0
293,Dream,F,Dream.cy@daisymail.com,0894422493,Yuzu Tea,1999-11-26,2022-05-04,gold,2024-11-18 14:59:00,42.0,56.0,8510.0
294,Belle,F,Belle.xd@lilymail.com,0922143188,Bubble Tea,1972-07-14,2022-05-04,silver,2023-12-16 16:30:00,380.0,26.0,3685.0
295,Agnes,F,Agnes.wg@daisymail.com,0841455954,Iced Latte,1989-11-10,2022-05-04,silver,2024-12-09 19:35:00,21.0,46.0,8445.0
296,Cobb,M,Cobb.xi@lotusmail.com,0992374068,Thai Tea,2007-03-26,2022-05-04,silver,2024-12-13 12:22:00,17.0,48.0,6040.0
297,Nok,F,Nok.bg@carnationmail.com,0650902230,Thai Tea,1973-10-08,2022-05-04,silver,2024-11-01 20:02:00,59.0,41.0,5800.0
298,Shari,F,Shari.df@lotusmail.com,0645963458,Bubble Tea,2003-05-13,2022-05-04,silver,2024-11-30 17:47:00,30.0,49.0,8060.0
299,Rooney,M,Rooney.jc@rosemail.com,0841148370,Bubble Tea,1994-01-04,2022-05-04,gold,2024-11-21 12:33:00,39.0,57.0,9400.0
300,Norma,F,Norma.ki@irismail.com,0662143358,Bubble Tea,1994-05-28,2022-05-05,silver,2024-10-29 08:14:00,62.0,48.0,7330.0
301,Tangy,F,Tangy.gg@daffodilmail.com,0862730632,Green Tea,2003-12-13,2022-05-05,gold,2024-11-01 07:57:00,59.0,58.0,10035.0
302,Amelia,F,Amelia.lp@lilymail.com,0634101503,Bubble Tea,1992-05-25,2022-05-06,silver,2024-05-02 13:23:00,242.0,28.0,5690.0
303,Puddles,F,Puddles.cn@daffodilmail.com,0958240725,Yuzu Tea,2003-07-20,2022-05-06,gold,2024-12-16 12:46:00,14.0,56.0,7825.0
304,Bonbon,F,Bonbon.sf@daffodilmail.com,0997333642,Yuzu Tea,2000-10-06,2022-05-07,silver,2024-12-26 09:54:00,4.0,46.0,9455.0
305,Phoebe,F,Phoebe.xu@irismail.com,0641809243,Bubble Tea,1994-07-04,2022-05-07,silver,2023-12-22 21:22:00,374.0,25.0,4600.0
306,Kody,M,Kody.zm@lilymail.com,0996456555,Bubble Tea,1989-07-10,2022-05-07,gold,2024-11-11 08:22:00,49.0,69.0,13005.0
307,Mix,M,Mix.nk@lilymail.com,0942290044,Yuzu Tea,1973-08-27,2022-05-07,silver,2024-12-06 16:26:00,24.0,44.0,5850.0
308,Chaba,F,Chaba.xg@rosemail.com,0821550144,Thai Tea,2002-09-11,2022-05-09,gold,2024-11-25 12:26:00,35.0,66.0,10110.0
309,Moji,F,Moji.xp@lilymail.com,0687699640,Yuzu Tea,1970-01-02,2022-05-09,silver,2024-11-13 14:05:00,47.0,44.0,7420.0
310,Rowan,M,Rowan.bk@lilymail.com,0957485671,Thai Tea,1972-02-11,2022-05-09,gold,2024-10-25 18:25:00,66.0,52.0,7205.0
311,Miranda,F,Miranda.fd@sunflowermail.com,0891893071,Bubble Tea,2007-09-11,2022-05-10,silver,2024-12-23 20:09:00,7.0,49.0,8755.0
312,Kumkaew,F,Kumkaew.sm@irismail.com,0859762018,Bubble Tea,1985-12-26,2022-05-11,silver,2024-05-28 19:37:00,216.0,28.0,4505.0
313,Mathilda,F,Mathilda.vw@carnationmail.com,0655970904,Green Tea,1970-10-12,2022-05-11,silver,2024-06-01 16:05:00,212.0,37.0,6300.0
314,Sylvana,F,Sylvana.aa@tulipmail.com,0625749143,Bubble Tea,1992-07-04,2022-05-12,gold,2024-12-02 18:35:00,28.0,53.0,8480.0
315,Diana,F,Diana.ob@dahlia.com,0849731865,Yuzu Tea,2002-02-18,2022-05-13,silver,2023-12-14 13:12:00,382.0,25.0,4475.0
316,Kabuki,M,Kabuki.jc@tulipmail.com,0993180669,Yuzu Tea,1975-08-08,2022-05-14,silver,2024-11-26 18:37:00,34.0,46.0,6855.0
317,Nam,F,Nam.im@lilymail.com,0958122985,Yuzu Tea,1972-01-08,2022-05-14,gold,2024-11-28 10:52:00,32.0,52.0,10565.0
318,Julian,M,Julian.hl@dahlia.com,0852580615,Green Tea,1970-03-27,2022-05-16,gold,2024-11-28 08:20:00,32.0,50.0,8085.0
319,Katt,F,Katt.oc@rosemail.com,0985405728,Iced Americano,1991-05-03,2022-05-16,silver,2023-12-28 16:39:00,368.0,26.0,3935.0
320,Celia,F,Celia.fh@daffodilmail.com,0903658235,Bubble Tea,1989-12-10,2022-05-17,gold,2024-12-04 09:43:00,26.0,52.0,9900.0
321,Toey,M,Toey.so@daffodilmail.com,0995769287,Iced Latte,1975-09-06,2022-05-17,silver,2024-10-06 16:14:00,85.0,48.0,7755.0
322,Pudge,M,Pudge.xs@irismail.com,0647347519,Thai Tea,2008-11-07,2022-05-18,silver,2024-12-20 20:42:00,10.0,39.0,6700.0
323,Honey,F,Honey.nu@rosemail.com,0644824828,Bubble Tea,1993-09-16,2022-05-18,silver,2024-10-02 14:24:00,89.0,39.0,6185.0
324,Jan,F,Jan.dp@daisymail.com,0904595131,Green Tea,1991-06-20,2022-05-19,silver,2023-12-25 15:59:00,371.0,27.0,5305.0
325,Curlos,M,Curlos.ni@lotusmail.com,0966680704,Thai Tea,1973-08-15,2022-05-19,silver,2024-12-25 09:34:00,5.0,47.0,7915.0
326,Lalisa,F,Lalisa.xl@rosemail.com,0815363945,Yuzu Tea,1991-07-05,2022-05-20,silver,2024-06-30 12:24:00,183.0,41.0,8175.0
327,Derwin,M,Derwin.gt@lilymail.com,0945599652,Thai Tea,1996-02-02,2022-05-20,silver,2024-12-03 18:15:00,27.0,49.0,7185.0
328,Nate,M,Nate.es@irismail.com,0889878474,Bubble Tea,1998-11-13,2022-05-20,silver,2024-05-03 10:24:00,241.0,25.0,4345.0
329,Baabara,F,Baabara.bl@daffodilmail.com,0630378746,Bubble Tea,2003-05-25,2022-05-21,silver,2024-12-20 16:49:00,10.0,45.0,8770.0
330,Chief,M,Chief.wh@sunflowermail.com,0966263075,Yuzu Tea,1975-09-09,2022-05-21,silver,2024-11-01 10:34:00,59.0,42.0,8285.0
331,Sai,F,Sai.pa@carnationmail.com,0821598000,Bubble Tea,1974-04-07,2022-05-21,silver,2024-12-06 15:56:00,24.0,44.0,7305.0
332,Mie,F,Mie.la@rosemail.com,0802684227,Bubble Tea,2005-09-26,2022-05-22,gold,2024-11-25 17:06:00,35.0,63.0,8785.0
333,Grace,F,Grace.pw@irismail.com,0960569897,Bubble Tea,1970-12-14,2022-05-22,silver,2024-07-03 20:27:00,180.0,41.0,7435.0
334,Meen,F,Meen.ia@dahlia.com,0946636650,Bubble Tea,1991-06-07,2022-05-22,silver,2024-11-29 11:17:00,31.0,46.0,7090.0
335,Mallary,F,Mallary.uz@sunflowermail.com,0942607286,Bubble Tea,1994-05-16,2022-05-23,gold,2024-12-28 16:21:00,2.0,58.0,8965.0
336,Ple,F,Ple.ae@tulipmail.com,0862628681,Green Tea,1978-02-09,2022-05-23,gold,2024-12-01 12:32:00,29.0,54.0,8955.0
337,Rocket,F,Rocket.gc@daisymail.com,0667622077,Yuzu Tea,1994-06-20,2022-05-23,silver,2024-12-04 15:19:00,26.0,46.0,8870.0
338,Pim,F,Pim.uf@irismail.com,0948135633,Bubble Tea,1993-01-09,2022-05-23,silver,2024-09-02 12:03:00,119.0,47.0,7615.0
339,Kitty,F,Kitty.sb@tulipmail.com,0682431560,Bubble Tea,2004-09-14,2022-05-24,silver,2024-10-27 08:53:00,64.0,45.0,6690.0
340,Maggie,F,Maggie.fq@dahlia.com,0692399244,Bubble Tea,2004-02-06,2022-05-24,gold,2024-12-04 15:58:00,26.0,53.0,8315.0
341,Blanche,F,Blanche.dt@irismail.com,0918840272,Bubble Tea,1967-05-25,2022-05-24,silver,2023-12-25 20:01:00,371.0,34.0,5260.0
342,Fah,F,Fah.uv@irismail.com,0888639546,Green Tea,1998-06-13,2022-05-24,silver,2024-11-23 14:12:00,37.0,44.0,8515.0
343,Tuk,F,Tuk.sy@rosemail.com,0692819351,Thai Tea,1985-02-10,2022-05-24,silver,2024-11-20 10:55:00,40.0,45.0,8255.0
344,Gin,F,Gin.xj@lotusmail.com,0981709275,Bubble Tea,1998-05-05,2022-05-24,silver,2024-06-03 12:43:00,210.0,39.0,5840.0
345,Tutu,F,Tutu.zy@daisymail.com,0631506226,Mocha,1996-03-21,2022-05-25,silver,2024-12-11 09:07:00,19.0,43.0,7860.0
346,Savannah,F,Savannah.sa@dahlia.com,0965463609,Bubble Tea,1972-08-17,2022-05-25,gold,2024-11-28 16:35:00,32.0,55.0,8330.0
347,Katt,F,Katt.oc@rosemail.com,0847898438,Thai Tea,1989-04-24,2022-05-26,silver,2024-12-03 09:04:00,27.0,44.0,6515.0
348,Ae,F,Ae.bn@lotusmail.com,0968624346,Bubble Tea,2000-01-02,2022-05-26,gold,2024-12-02 16:14:00,28.0,61.0,10435.0
